uuid,title,body/format,body/value,field_standards_framework,field_standards_hierarchy,field_standards_taxonomy,field_org_level_1,field_org_level_2,field_org_level_3,field_standard_ref,field_eu_references,field_eq_references,status
ncas-music-mu-pr6.1.4b,MU:Pr6.1.4b,basic_html,"<p>Demonstrate performance decorum and audience etiquette appropriate for the context, venue,  and  genre .</p>",14786,50100,16469,Performing/Presenting/Producing,Anchor Standard 6,4b,MU:Pr6.1.4b,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr6.1.5b,MU:Pr6.1.5b,basic_html,"<p>Demonstrate performance decorum and audience etiquette appropriate for the context, venue, genre, and style .</p>",14786,50101,16469,Performing/Presenting/Producing,Anchor Standard 6,5b,MU:Pr6.1.5b,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr6.1.5b,MU:Pr6.1.5b,basic_html,"<p>Demonstrate performance decorum and audience etiquette appropriate for the context, venue, genre, and style .</p>",14786,50101,16469,Performing/Presenting/Producing,Anchor Standard 6,5b,MU:Pr6.1.5b,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr6.1.6b,MU:Pr6.1.6b,basic_html,"<p>Demonstrate performance decorum (such as stage presence, attire, and behavior)  and audience etiquette appropriate for venue and purpose.</p>",14786,50102,16469,Performing/Presenting/Producing,Anchor Standard 6,6b,MU:Pr6.1.6b,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr6.1.6b,MU:Pr6.1.6b,basic_html,"<p>Demonstrate performance decorum (such as stage presence, attire, and behavior)  and audience etiquette appropriate for venue and purpose.</p>",14786,50102,16469,Performing/Presenting/Producing,Anchor Standard 6,6b,MU:Pr6.1.6b,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr6.1.7b,MU:Pr6.1.7b,basic_html,"<p>Demonstrate performance decorum (such as stage presence, attire, and behavior) and audience etiquette appropriate for venue, purpose, and context .</p>",14786,50103,16469,Performing/Presenting/Producing,Anchor Standard 6,7b,MU:Pr6.1.7b,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr6.1.7b,MU:Pr6.1.7b,basic_html,"<p>Demonstrate performance decorum (such as stage presence, attire, and behavior) and audience etiquette appropriate for venue, purpose, and context .</p>",14786,50103,16469,Performing/Presenting/Producing,Anchor Standard 6,7b,MU:Pr6.1.7b,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr6.1.8b,MU:Pr6.1.8b,basic_html,"<p>Demonstrate performance decorum (such as stage presence, attire, and behavior) and audience etiquette appropriate for venue, purpose, context, and style .</p>",14786,50104,16469,Performing/Presenting/Producing,Anchor Standard 6,8b,MU:Pr6.1.8b,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr6.1.8b,MU:Pr6.1.8b,basic_html,"<p>Demonstrate performance decorum (such as stage presence, attire, and behavior) and audience etiquette appropriate for venue, purpose, context, and style .</p>",14786,50104,16469,Performing/Presenting/Producing,Anchor Standard 6,8b,MU:Pr6.1.8b,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.2.6b,MU:Re7.2.6b,basic_html,"<p>Identify the context of music from a variety of genres, cultures, and historical periods.</p>",14786,50105,16469,Responding,Anchor Standard 7,6b,MU:Re7.2.6b,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re7.2.6b,MU:Re7.2.6b,basic_html,"<p>Identify the context of music from a variety of genres, cultures, and historical periods.</p>",14786,50105,16469,Responding,Anchor Standard 7,6b,MU:Re7.2.6b,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re7.2.7b,MU:Re7.2.7b,basic_html,"<p>Identify and compare  the context of music from a variety of genres, cultures, and historical periods.</p>",14786,50106,16469,Responding,Anchor Standard 7,7b,MU:Re7.2.7b,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re7.2.7b,MU:Re7.2.7b,basic_html,"<p>Identify and compare  the context of music from a variety of genres, cultures, and historical periods.</p>",14786,50106,16469,Responding,Anchor Standard 7,7b,MU:Re7.2.7b,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re7.2.8b,MU:Re7.2.8b,basic_html,"<p>Identify and compare the context of programs of music from a variety of genres, cultures, and historical periods.</p>",14786,50107,16469,Responding,Anchor Standard 7,8b,MU:Re7.2.8b,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re7.2.8b,MU:Re7.2.8b,basic_html,"<p>Identify and compare the context of programs of music from a variety of genres, cultures, and historical periods.</p>",14786,50107,16469,Responding,Anchor Standard 7,8b,MU:Re7.2.8b,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re9.1.1a,MU:Re9.1.1a,basic_html,"<p>With limited guidance, apply personal and expressive preferences in the evaluation of music for specific purposes.</p>",14786,50108,16469,Responding,Anchor Standard 9,1a,MU:Re9.1.1a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re9.1.1a,MU:Re9.1.1a,basic_html,"<p>With limited guidance, apply personal and expressive preferences in the evaluation of music for specific purposes.</p>",14786,50108,16469,Responding,Anchor Standard 9,1a,MU:Re9.1.1a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re9.1.2a,MU:Re9.1.2a,basic_html,<p>Apply personal and expressive preferences in the evaluation of music for specific purposes.</p>,14786,50109,16469,Responding,Anchor Standard 9,2a,MU:Re9.1.2a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re9.1.2a,MU:Re9.1.2a,basic_html,<p>Apply personal and expressive preferences in the evaluation of music for specific purposes.</p>,14786,50109,16469,Responding,Anchor Standard 9,2a,MU:Re9.1.2a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re9.1.3a,MU:Re9.1.3a,basic_html,"<p>Evaluate musical works  and performances , applying established criteria , and describe appropriateness to the  context .</p>",14786,50110,16469,Responding,Anchor Standard 9,3a,MU:Re9.1.3a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re9.1.3a,MU:Re9.1.3a,basic_html,"<p>Evaluate musical works  and performances , applying established criteria , and describe appropriateness to the  context .</p>",14786,50110,16469,Responding,Anchor Standard 9,3a,MU:Re9.1.3a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re9.1.4a,MU:Re9.1.4a,basic_html,"<p>Evaluate musical works and performances ,  applying established criteria, and explain appropriateness to the context.</p>",14786,50111,16469,Responding,Anchor Standard 9,4a,MU:Re9.1.4a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re9.1.4a,MU:Re9.1.4a,basic_html,"<p>Evaluate musical works and performances ,  applying established criteria, and explain appropriateness to the context.</p>",14786,50111,16469,Responding,Anchor Standard 9,4a,MU:Re9.1.4a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re9.1.5a,MU:Re9.1.5a,basic_html,"<p>Evaluate musical works and performances, applying established criteria, and explain appropriateness to the context, citing evidence from the  elements of music .</p>",14786,50112,16469,Responding,Anchor Standard 9,5a,MU:Re9.1.5a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re9.1.5a,MU:Re9.1.5a,basic_html,"<p>Evaluate musical works and performances, applying established criteria, and explain appropriateness to the context, citing evidence from the  elements of music .</p>",14786,50112,16469,Responding,Anchor Standard 9,5a,MU:Re9.1.5a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re9.1.6a,MU:Re9.1.6a,basic_html,<p>Apply teacher-provided criteria to evaluate  musical works or performances.</p>,14786,50113,16469,Responding,Anchor Standard 9,6a,MU:Re9.1.6a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re9.1.6a,MU:Re9.1.6a,basic_html,<p>Apply teacher-provided criteria to evaluate  musical works or performances.</p>,14786,50113,16469,Responding,Anchor Standard 9,6a,MU:Re9.1.6a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re9.1.7a,MU:Re9.1.7a,basic_html,<p>Select from teacher-provided  criteria to evaluate musical works or performances.</p>,14786,50114,16469,Responding,Anchor Standard 9,7a,MU:Re9.1.7a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re9.1.7a,MU:Re9.1.7a,basic_html,<p>Select from teacher-provided  criteria to evaluate musical works or performances.</p>,14786,50114,16469,Responding,Anchor Standard 9,7a,MU:Re9.1.7a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re9.1.8a,MU:Re9.1.8a,basic_html,<p>Apply appropriate personally developed  criteria to evaluate musical works or performances.</p>,14786,50115,16469,Responding,Anchor Standard 9,8a,MU:Re9.1.8a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re9.1.8a,MU:Re9.1.8a,basic_html,<p>Apply appropriate personally developed  criteria to evaluate musical works or performances.</p>,14786,50115,16469,Responding,Anchor Standard 9,8a,MU:Re9.1.8a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-cr1.1.h.5a,MU:Cr1.1.H.5a,basic_html,"<p>Generate melodic, rhythmic, and harmonic ideas for simple melodies (such as two phrase) and chordal accompaniments for given melodies.</p>",14786,50116,16469,Creating,Anchor Standard 1,H,MU:Cr1.1.H.5a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr1.1.h.8a,MU:Cr1.1.H.8a,basic_html,"<p>Generate melodic, rhythmic, and</p>",14786,50116,16469,Creating,Anchor Standard 1,H,MU:Cr1.1.H.8a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr1.1.h.ia,MU:Cr1.1.H.Ia,basic_html,"<p>Generate melodic, rhythmic, and harmonic ideas for improvisations , compositions (forms such as theme and variation  or 12-bar blues ), and three-or-more- chord accompaniments</p>",14786,50116,16469,Creating,Anchor Standard 1,H,MU:Cr1.1.H.Ia,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr1.1.h.iia,MU:Cr1.1.H.IIa,basic_html,"<p>Generate melodic, rhythmic, and harmonic ideas for compositions (forms such as rounded binar y  or rondo ), improvisations,</p>",14786,50116,16469,Creating,Anchor Standard 1,H,MU:Cr1.1.H.IIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr1.1.h.iiia,MU:Cr1.1.H.IIIa,basic_html,"<p>Generate melodic, rhythmic, and harmonic ideas for a collection of compositions (representing a variety of forms  and styles ), improvisations in several different styles , and</p>",14786,50116,16469,Creating,Anchor Standard 1,H,MU:Cr1.1.H.IIIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.h.5a,MU:Cr2.1.H.5a,basic_html,"<p>Select, develop, and use standard notation or audio/video recording to document</p>",14786,50117,16469,Creating,Anchor Standard 2,H,MU:Cr2.1.H.5a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.h.8a,MU:Cr2.1.H.8a,basic_html,"<p>Select, develop, and use standard notation and  audio/video recording to document</p>",14786,50117,16469,Creating,Anchor Standard 2,H,MU:Cr2.1.H.8a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.h.ia,MU:Cr2.1.H.Ia,basic_html,"<p>Select, develop, and use standard notation and audio/video recording to document</p>",14786,50117,16469,Creating,Anchor Standard 2,H,MU:Cr2.1.H.Ia,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.h.iia,MU:Cr2.1.H.IIa,basic_html,"<p>Select, develop, and use standard notation and audio/video recording to document</p>",14786,50117,16469,Creating,Anchor Standard 2,H,MU:Cr2.1.H.IIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr2.1.h.iiia,MU:Cr2.1.H.IIIa,basic_html,"<p>Select, develop, and use standard notation and audio/video recording to document</p>",14786,50117,16469,Creating,Anchor Standard 2,H,MU:Cr2.1.H.IIIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.h.5a,MU:Cr3.1.H.5a,basic_html,"<p>Apply teacher-provided criteria to critique, improve, and refine drafts of simple melodies (such as two-phrase) and chordal accompaniments for given melodies.</p>",14786,50118,16469,Creating,Anchor Standard 3,H,MU:Cr3.1.H.5a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.h.8a,MU:Cr3.1.H.8a,basic_html,"<p>Apply teacher-provided criteria to critique, improve, and refine drafts of melodies (created over specified chord progressions  or AB / ABA  forms ) and two-to-three -chord accompaniments for given melodies.</p>",14786,50118,16469,Creating,Anchor Standard 3,H,MU:Cr3.1.H.8a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.h.ia,MU:Cr3.1.H.Ia,basic_html,"<p>Develop and apply criteria to critique, improve, and refine drafts of improvisations , compositions  (forms such as</p>",14786,50118,16469,Creating,Anchor Standard 3,H,MU:Cr3.1.H.Ia,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.h.iia,MU:Cr3.1.H.IIa,basic_html,<p>Develop and apply criteria to</p>,14786,50118,16469,Creating,Anchor Standard 3,H,MU:Cr3.1.H.IIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.1.h.iiia,MU:Cr3.1.H.IIIa,basic_html,<p>Develop and apply criteria to</p>,14786,50118,16469,Creating,Anchor Standard 3,H,MU:Cr3.1.H.IIIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.h.5a,MU:Cr3.2.H.5a,basic_html,"<p>Share final versions of simple melodies (such as two-phrase) and chordal accompaniments for given melodies, demonstrating an understanding of how to develop and organize personal musical ideas.</p>",14786,50118,16469,Creating,Anchor Standard 3,H,MU:Cr3.2.H.5a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.h.8a,MU:Cr3.2.H.8a,basic_html,"<p>Share final versions of melodies (created over specified chord progressions  or AB / ABA forms )  and two-to-three -chord accompaniments for given melodies, demonstrating an understanding of how to develop and organize personal musical ideas.</p>",14786,50118,16469,Creating,Anchor Standard 3,H,MU:Cr3.2.H.8a,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.h.ia,MU:Cr3.2.H.Ia,basic_html,"<p>Perform  final versions of improvisations , compositions  (forms such as</p>",14786,50118,16469,Creating,Anchor Standard 3,H,MU:Cr3.2.H.Ia,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.h.iia,MU:Cr3.2.H.IIa,basic_html,<p>Perform final versions of compositions (forms such as rounded binary  or</p>,14786,50118,16469,Creating,Anchor Standard 3,H,MU:Cr3.2.H.IIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-cr3.2.h.iiia,MU:Cr3.2.H.IIIa,basic_html,<p>Perform final versions of a</p>,14786,50118,16469,Creating,Anchor Standard 3,H,MU:Cr3.2.H.IIIa,EU_0f78795c,EQ_ee165909,TRUE
ncas-music-mu-pr4.1.h.5a,MU:Pr4.1.H.5a,basic_html,<p>Describe and demonstrate how a</p>,14786,50119,16469,Performing/Presenting/Producing,Anchor Standard 4,H,MU:Pr4.1.H.5a,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.1.h.8a,MU:Pr4.1.H.8a,basic_html,<p>Describe and demonstrate how a</p>,14786,50119,16469,Performing/Presenting/Producing,Anchor Standard 4,H,MU:Pr4.1.H.8a,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.1.h.ia,MU:Pr4.1.H.Ia,basic_html,<p>Explain the criteria used  when</p>,14786,50119,16469,Performing/Presenting/Producing,Anchor Standard 4,H,MU:Pr4.1.H.Ia,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.1.h.iia,MU:Pr4.1.H.IIa,basic_html,<p>Develop and apply  criteria for</p>,14786,50119,16469,Performing/Presenting/Producing,Anchor Standard 4,H,MU:Pr4.1.H.IIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.1.h.iiia,MU:Pr4.1.H.IIIa,basic_html,<p>Develop and apply criteria for</p>,14786,50119,16469,Performing/Presenting/Producing,Anchor Standard 4,H,MU:Pr4.1.H.IIIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.2.h.5a,MU:Pr4.2.H.5a,basic_html,<p>Identify prominent melodic and</p>,14786,50119,16469,Performing/Presenting/Producing,Anchor Standard 4,H,MU:Pr4.2.H.5a,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.2.h.8a,MU:Pr4.2.H.8a,basic_html,"<p>Identify prominent melodic, harmonic, and structural  characteristics and</p>",14786,50119,16469,Performing/Presenting/Producing,Anchor Standard 4,H,MU:Pr4.2.H.8a,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.2.h.ia,MU:Pr4.2.H.Ia,basic_html,<p>Identify and describe important theoretical  and structural characteristics and</p>,14786,50119,16469,Performing/Presenting/Producing,Anchor Standard 4,H,MU:Pr4.2.H.Ia,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.2.h.iia,MU:Pr4.2.H.IIa,basic_html,<p>Identify and describe important theoretical and structural characteristics and</p>,14786,50119,16469,Performing/Presenting/Producing,Anchor Standard 4,H,MU:Pr4.2.H.IIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.2.h.iiia,MU:Pr4.2.H.IIIa,basic_html,<p>Identify and describe important theoretical and structural characteristics and</p>,14786,50119,16469,Performing/Presenting/Producing,Anchor Standard 4,H,MU:Pr4.2.H.IIIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.3.h.5a,MU:Pr4.3.H.5a,basic_html,<p>Demonstrate and describe in</p>,14786,50119,16469,Performing/Presenting/Producing,Anchor Standard 4,H,MU:Pr4.3.H.5a,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.3.h.8a,MU:Pr4.3.H.8a,basic_html,<p>Demonstrate and describe in interpretations an understanding of the context</p>,14786,50119,16469,Performing/Presenting/Producing,Anchor Standard 4,H,MU:Pr4.3.H.8a,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.3.h.ia,MU:Pr4.3.H.Ia,basic_html,"<p>Describe in interpretations the context (social, cultural, or historical) and expressive intent in a varied repertoire of music selected for performance that includes melodies, repertoire pieces, improvisations , and chordal accompaniments in a variety of patterns (such as arpeggio, country and gallop strumming, finger picking patterns) .</p>",14786,50119,16469,Performing/Presenting/Producing,Anchor Standard 4,H,MU:Pr4.3.H.Ia,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.3.h.iia,MU:Pr4.3.H.IIa,basic_html,"<p>Explain in interpretations the context (social, cultural, and historical) and expressive intent in a varied repertoire of music selected for performance that includes melodies, repertoire pieces, improvisations, and chordal accompaniments in a variety of styles .</p>",14786,50119,16469,Performing/Presenting/Producing,Anchor Standard 4,H,MU:Pr4.3.H.IIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr4.3.h.iiia,MU:Pr4.3.H.IIIa,basic_html,<p>Explain and present interpretations</p>,14786,50119,16469,Performing/Presenting/Producing,Anchor Standard 4,H,MU:Pr4.3.H.IIIa,EU_656d9057,EQ_255e8fae,TRUE
ncas-music-mu-pr5.1.h.5a,MU:Pr5.1.H.5a,basic_html,"<p>Apply teacher-provided criteria to critique individual performances of a varied repertoire of music that includes melodies, repertoire pieces, and chordal accompaniments selected for performance, and apply practice strategies to address performance challenges and refine the performances.</p>",14786,50121,16469,Performing/Presenting/Producing,Anchor Standard 5,H,MU:Pr5.1.H.5a,EU_4f6c3b4a,EQ_9bbdfaca,TRUE
ncas-music-mu-pr5.1.h.8a,MU:Pr5.1.H.8a,basic_html,"<p>Apply teacher-provided criteria to critique individual performances of a varied repertoire of music that includes melodies, repertoire pieces, and chordal accompaniments selected for performance, and identify  practice strategies to address performance challenges and refine the performances.</p>",14786,50121,16469,Performing/Presenting/Producing,Anchor Standard 5,H,MU:Pr5.1.H.8a,EU_4f6c3b4a,EQ_9bbdfaca,TRUE
ncas-music-mu-pr5.1.h.ia,MU:Pr5.1.H.Ia,basic_html,<p>Develop and apply criteria to critique</p>,14786,50121,16469,Performing/Presenting/Producing,Anchor Standard 5,H,MU:Pr5.1.H.Ia,EU_4f6c3b4a,EQ_9bbdfaca,TRUE
ncas-music-mu-pr5.1.h.iia,MU:Pr5.1.H.IIa,basic_html,<p>Develop and apply criteria to</p>,14786,50121,16469,Performing/Presenting/Producing,Anchor Standard 5,H,MU:Pr5.1.H.IIa,EU_4f6c3b4a,EQ_9bbdfaca,TRUE
ncas-music-mu-pr5.1.h.iiia,MU:Pr5.1.H.IIIa,basic_html,"<p>Develop and apply criteria, including</p>",14786,50121,16469,Performing/Presenting/Producing,Anchor Standard 5,H,MU:Pr5.1.H.IIIa,EU_4f6c3b4a,EQ_9bbdfaca,TRUE
ncas-music-mu-pr6.1.h.5a,MU:Pr6.1.H.5a,basic_html,<p>Perform with expression and</p>,14786,50122,16469,Performing/Presenting/Producing,Anchor Standard 6,H,MU:Pr6.1.H.5a,EU_4f6c3b4a,EQ_9bbdfaca,TRUE
ncas-music-mu-pr6.1.h.8a,MU:Pr6.1.H.8a,basic_html,<p>Perform with expression and</p>,14786,50122,16469,Performing/Presenting/Producing,Anchor Standard 6,H,MU:Pr6.1.H.8a,EU_4f6c3b4a,EQ_9bbdfaca,TRUE
ncas-music-mu-pr6.1.h.ia,MU:Pr6.1.H.Ia,basic_html,"<p>Perform with expression and technical accuracy, in individual and small group performance s, a varied repertoire of music that includes melodies, repertoire pieces, improvisations ,  and chordal accompaniments in a</p>",14786,50122,16469,Performing/Presenting/Producing,Anchor Standard 6,H,MU:Pr6.1.H.Ia,EU_4f6c3b4a,EQ_9bbdfaca,TRUE
ncas-music-mu-pr6.1.h.iia,MU:Pr6.1.H.IIa,basic_html,"<p>Perform with expression and technical accuracy, in individual and small group performances, a varied repertoire of music that includes melodies, repertoire pieces, improvisations, and chordal accompaniments in a</p>",14786,50122,16469,Performing/Presenting/Producing,Anchor Standard 6,H,MU:Pr6.1.H.IIa,EU_4f6c3b4a,EQ_9bbdfaca,TRUE
ncas-music-mu-pr6.1.h.iiia,MU:Pr6.1.H.IIIa,basic_html,"<p>Perform with expression and technical accuracy, in individual and small group</p>",14786,50122,16469,Performing/Presenting/Producing,Anchor Standard 6,H,MU:Pr6.1.H.IIIa,EU_4f6c3b4a,EQ_9bbdfaca,TRUE
ncas-music-mu-re7.1.h.5a,MU:Re7.1.H.5a,basic_html,<p>Demonstrate and describe reasons</p>,14786,50123,16469,Responding,Anchor Standard 7,H,MU:Re7.1.H.5a,EU_468f5650,EQ_97e907d2,TRUE
ncas-music-mu-re7.1.h.8a,MU:Re7.1.H.8a,basic_html,<p>Explain  reasons for selecting</p>,14786,50123,16469,Responding,Anchor Standard 7,H,MU:Re7.1.H.8a,EU_468f5650,EQ_97e907d2,TRUE
ncas-music-mu-re7.1.h.ia,MU:Re7.1.H.Ia,basic_html,"<p>Apply criteria to select music for specified purposes , supporting choices by citing characteristics found in the music and connections to interest, purpose, and context.</p>",14786,50123,16469,Responding,Anchor Standard 7,H,MU:Re7.1.H.Ia,EU_468f5650,EQ_97e907d2,TRUE
ncas-music-mu-re7.1.h.iia,MU:Re7.1.H.IIa,basic_html,"<p>Apply criteria to select music for a variety of purposes , justifying choices citing knowledge of the music and the specified purpose and context.</p>",14786,50123,16469,Responding,Anchor Standard 7,H,MU:Re7.1.H.IIa,EU_468f5650,EQ_97e907d2,TRUE
ncas-music-mu-re7.1.h.iiia,MU:Re7.1.H.IIIa,basic_html,"<p>S elect, describe, and compare a variety of individual and small group musical programs from varied cultures , genres , and historical periods .</p>",14786,50123,16469,Responding,Anchor Standard 7,H,MU:Re7.1.H.IIIa,EU_468f5650,EQ_97e907d2,TRUE
ncas-music-mu-re7.2.h.5a,MU:Re7.2.H.5a,basic_html,"<p>Demonstrate and explain, citing evidence, the use of repetition, similarities and contrasts in musical selections and how these and knowledge of the context (social or cultural) inform the response.</p>",14786,50123,16469,Responding,Anchor Standard 7,H,MU:Re7.2.H.5a,EU_468f5650,EQ_97e907d2,TRUE
ncas-music-mu-re7.2.h.8a,MU:Re7.2.H.8a,basic_html,<p>Describe  how the way that the elements of music  are manipulated  and knowledge of the context (social and cultural) inform the response.</p>,14786,50123,16469,Responding,Anchor Standard 7,H,MU:Re7.2.H.8a,EU_468f5650,EQ_97e907d2,TRUE
ncas-music-mu-re7.2.h.ia,MU:Re7.2.H.Ia,basic_html,<p>Compare passages in musical selections and explain how the elements of music</p>,14786,50123,16469,Responding,Anchor Standard 7,H,MU:Re7.2.H.Ia,EU_468f5650,EQ_97e907d2,TRUE
ncas-music-mu-re7.2.h.iia,MU:Re7.2.H.IIa,basic_html,"<p>Explain how the analysis  of the structures  and context (social, cultural, and</p>",14786,50123,16469,Responding,Anchor Standard 7,H,MU:Re7.2.H.IIa,EU_468f5650,EQ_97e907d2,TRUE
ncas-music-mu-re7.2.h.iiia,MU:Re7.2.H.IIIa,basic_html,<p>Demonstrate and justify how the</p>,14786,50123,16469,Responding,Anchor Standard 7,H,MU:Re7.2.H.IIIa,EU_468f5650,EQ_97e907d2,TRUE
ncas-music-mu-re8.1.h.5a,MU:Re8.1.H.5a,basic_html,"<p>Identify interpretations of the expressive intent and meaning of musical selections, referring to the elements of music, context (personal or social), and (when appropriate) the setting of the text.</p>",14786,50125,16469,Responding,Anchor Standard 8,H,MU:Re8.1.H.5a,EU_53be1685,EQ_97e907d2,TRUE
ncas-music-mu-re8.1.h.8a,MU:Re8.1.H.8a,basic_html,"<p>Identify and  support interpretations of the expressive intent and meaning of musical selections, citing as evidence the treatment  of the elements of music, context, and (when appropriate) the setting of the text.</p>",14786,50125,16469,Responding,Anchor Standard 8,H,MU:Re8.1.H.8a,EU_53be1685,EQ_97e907d2,TRUE
ncas-music-mu-re8.1.h.ia,MU:Re8.1.H.Ia,basic_html,"<p>Explain  and support interpretations of the expressive intent and meaning of musical selections, citing as evidence the treatment of the elements of music, context (personal, social, and  cultural ), and (when</p>",14786,50125,16469,Responding,Anchor Standard 8,H,MU:Re8.1.H.Ia,EU_53be1685,EQ_97e907d2,TRUE
ncas-music-mu-re8.1.h.iia,MU:Re8.1.H.IIa,basic_html,"<p>Explain and support interpretations of the expressive intent and meaning of musical selections, citing as evidence the treatment of the elements of music, context (personal, social, and cultural), and (when appropriate) the setting of the text, and varied researched  sources.</p>",14786,50125,16469,Responding,Anchor Standard 8,H,MU:Re8.1.H.IIa,EU_53be1685,EQ_97e907d2,TRUE
ncas-music-mu-re8.1.h.iiia,MU:Re8.1.H.IIIa,basic_html,"<p>Establish and  justify interpretations of the expressive intent and meaning of musical selections by comparing and synthesizing varied researched sources, including reference to examples from other art forms .</p>",14786,50125,16469,Responding,Anchor Standard 8,H,MU:Re8.1.H.IIIa,EU_53be1685,EQ_97e907d2,TRUE
ncas-music-mu-re9.1.h.5a,MU:Re9.1.H.5a,basic_html,"<p>Identify and describe how interest, experiences, and contexts (personal or social) effect the evaluation of music.</p>",14786,50126,16469,Responding,Anchor Standard 9,H,MU:Re9.1.H.5a,EU_53be1685,EQ_97e907d2,TRUE
ncas-music-mu-re9.1.h.8a,MU:Re9.1.H.8a,basic_html,"<p>Explain  the influence  of experiences and contexts (personal, social, or</p>",14786,50126,16469,Responding,Anchor Standard 9,H,MU:Re9.1.H.8a,EU_53be1685,EQ_97e907d2,TRUE
ncas-music-mu-re9.1.h.ia,MU:Re9.1.H.Ia,basic_html,"<p>Develop and apply teacher provided  and established criteria  based on personal preference, analysis ,  and context (personal, social, and cultural) to evaluate</p>",14786,50126,16469,Responding,Anchor Standard 9,H,MU:Re9.1.H.Ia,EU_53be1685,EQ_97e907d2,TRUE
